date,SP500,VIX,TNX,SP500_return,VIX_return,TNX_return,sentiment_mean,sentiment_std,headline_count,pos_prob_mean,neg_prob_mean,neu_prob_mean,pct_positive,pct_negative
2017-10-18,2561.260009765625,2.3389999866485596,10.069999694824219,0.07423349056041584,1.7841552497060986,-2.3278439866581846,1.0,0.0,1.0,0.6372041,0.04054298,0.32225287,100.0,0.0
2017-10-19,2562.10009765625,2.321000099182129,10.050000190734863,0.032799789456050554,-0.7695548340819758,-0.19860481326166024,-0.5,0.7071067811865476,2.0,0.039027426,0.3061632,0.65480936,0.0,50.0
2017-10-20,2575.2099609375,2.38100004196167,9.970000267028809,0.5116842738986938,2.5850900566821933,-0.79601912624645,0.0,0.0,2.0,0.029142026,0.10902782,0.8618302,0.0,0.0
2017-10-23,2564.97998046875,2.375999927520752,11.069999694824219,-0.3972484039719171,-0.21000060280547128,11.033093263128112,-0.3333333333333333,0.5163977794943223,6.0,0.19909234,0.2348636,0.5660441,0.0,33.33333333333333
2017-10-24,2569.1298828125,2.4059998989105225,11.15999984741211,0.1617908278173541,1.2626250970080743,0.8130095308852558,-0.6,0.5477225575051661,5.0,0.111631975,0.43503445,0.45333356,0.0,60.0
2017-10-25,2557.14990234375,2.444000005722046,11.229999542236328,-0.4663049754275228,1.5793893768960787,0.6272374173952322,0.0,0.0,4.0,0.072202004,0.037182085,0.8906159,0.0,0.0
2017-10-26,2560.39990234375,2.4519999027252197,11.300000190734863,0.1270946219078306,0.32732802718673515,0.6233361651998282,0.0,0.0,0.0,0.072202004,0.037182085,0.8906159,0.0,0.0
2017-10-27,2581.070068359375,2.427999973297119,9.800000190734863,0.8073022498049642,-0.9787899828799462,-13.27433605912578,0.25,0.5,4.0,0.24074347,0.13680007,0.6224565,25.0,0.0
2017-10-30,2572.830078125,2.369999885559082,10.5,-0.3192470570786421,-2.3888010039504026,7.142855057563491,-0.5,0.7071067811865476,2.0,0.03993672,0.49949488,0.4605684,0.0,50.0
2017-10-31,2575.260009765625,2.375999927520752,10.180000305175781,0.09444586571358826,0.2531663397213446,-3.0476161411830405,0.0,1.0,3.0,0.27454343,0.24630803,0.47914854,33.33333333333333,33.33333333333333
2017-11-01,2579.360107421875,2.375999927520752,10.199999809265137,0.15921101716727115,0.0,0.196458776913655,0.0,0.0,2.0,0.060123663,0.047752287,0.89212406,0.0,0.0
2017-11-02,2579.85009765625,2.3469998836517334,9.930000305175781,0.018996581088659426,-1.220540604110154,-2.6470540111589225,0.0,0.0,2.0,0.048009194,0.20082149,0.7511693,0.0,0.0
2017-11-03,2587.840087890625,2.3429999351501465,9.140000343322754,0.30970753849743904,-0.1704281508256078,-7.9556892001429125,-0.5,0.7071067811865476,2.0,0.025120186,0.49169323,0.4831866,0.0,50.0
2017-11-06,2591.1298828125,2.319999933242798,9.399999618530273,0.12712512404724485,-0.9816475690971216,2.8446309129240177,0.2857142857142857,0.48795003647426666,7.0,0.23534325,0.047294024,0.71736276,28.57142857142857,0.0
2017-11-07,2590.639892578125,2.306999921798706,9.890000343322754,-0.018910292286977715,-0.5603453369897649,5.212773879549304,-0.3333333333333333,0.5773502691896258,3.0,0.023876404,0.35719743,0.6189261,0.0,33.33333333333333
2017-11-08,2594.3798828125,2.325000047683716,9.779999732971191,0.1443655000098465,0.7802395533232476,-1.1122407131747947,0.0,0.0,4.0,0.06628552,0.066486746,0.8672277,0.0,0.0
2017-11-09,2584.6201171875,2.3310000896453857,10.5,-0.3761887644002093,0.2580663156393159,7.361966121547847,0.3333333333333333,0.5163977794943223,6.0,0.30302522,0.09469333,0.6022814,33.33333333333333,0.0
2017-11-10,2582.300048828125,2.4000000953674316,11.289999961853027,-0.0897643852551755,2.9601030917395965,7.523809160505013,0.0,0.0,1.0,0.4449692,0.05007436,0.5049565,0.0,0.0
2017-11-13,2584.840087890625,2.4000000953674316,11.5,0.09836343625724275,0.0,1.8600534885431896,-0.3333333333333333,0.5773502691896258,3.0,0.023732686,0.3895421,0.5867252,0.0,33.33333333333333
2017-11-14,2578.8701171875,2.38100004196167,11.59000015258789,-0.23096092988857952,-0.7916688604486466,0.7826100225033938,-0.2,0.447213595499958,5.0,0.12039252,0.21280345,0.666804,0.0,20.0
2017-11-15,2564.6201171875,2.3350000381469727,13.130000114440918,-0.5525675723266343,-1.931961486938849,13.287316148215634,-0.25,0.5,4.0,0.11353042,0.2544522,0.6320174,0.0,25.0
2017-11-16,2585.639892578125,2.3610000610351562,11.760000228881836,0.8196058063241196,1.1134913260565371,-10.434119372568007,0.3333333333333333,0.5773502691896258,3.0,0.3138829,0.024058705,0.6620584,33.33333333333333,0.0
2017-11-17,2578.85009765625,2.3540000915527344,11.430000305175781,-0.26259630899742037,-0.29648324021444017,-2.8061217456067378,0.3333333333333333,0.5773502691896258,0.0,0.3138829,0.024058705,0.6620584,33.33333333333333,0.0
2017-11-20,2582.139892578125,2.371999979019165,10.649999618530273,0.12756828808564435,0.7646510945782392,-6.824152806822803,0.0,0.0,3.0,0.044853617,0.05633998,0.8988064,0.0,0.0
2017-11-21,2599.030029296875,2.36299991607666,9.729999542236328,0.6541139295859866,-0.37942930110085316,-8.638498678377493,-0.3333333333333333,0.5773502691896258,3.0,0.04430644,0.25457472,0.70111895,0.0,33.33333333333333
2017-11-22,2597.080078125,2.322000026702881,9.880000114440918,-0.07502611166068096,-1.7350779022393015,1.5416297971388548,0.0,0.0,2.0,0.09056979,0.12246888,0.7869613,0.0,0.0
2017-11-24,2602.419921875,2.3399999141693115,9.670000076293945,0.20560951489239088,0.7751889431280246,-2.125506434357527,0.0,0.0,1.0,0.034793004,0.09385285,0.8713541,0.0,0.0
2017-11-27,2601.419921875,2.328000068664551,9.869999885559082,-0.03842577408796899,-0.512813929269762,2.068250338026756,0.0,0.0,0.0,0.034793004,0.09385285,0.8713541,0.0,0.0
2017-11-28,2627.0400390625,2.3380000591278076,10.029999732971191,0.984851271879017,0.42955284228118895,1.6210724343189487,0.0,0.0,0.0,0.034793004,0.09385285,0.8713541,0.0,0.0
2017-11-29,2626.070068359375,2.375999927520752,10.699999809265137,-0.0369225702197995,1.6253151168490687,6.679961058139239,0.6666666666666666,0.5773502691896258,3.0,0.61462533,0.027399892,0.3579748,66.66666666666666,0.0
2017-11-30,2647.580078125,2.4170000553131104,11.279999732971191,0.8190950433802913,1.7255946566942848,5.420560131261243,0.0,0.0,1.0,0.15235198,0.013250391,0.8343976,0.0,0.0
2017-12-01,2642.219970703125,2.361999988555908,11.430000305175781,-0.2024530803113933,-2.2755509101582194,1.32979233825814,0.0,0.0,0.0,0.15235198,0.013250391,0.8343976,0.0,0.0
2017-12-04,2639.43994140625,2.378999948501587,11.680000305175781,-0.10521566439205543,0.7197273508909863,2.187226538277476,0.0,0.0,6.0,0.05874465,0.06533567,0.87591964,0.0,0.0
2017-12-05,2629.570068359375,2.3559999465942383,11.329999923706055,-0.3739381560474708,-0.9667928711740936,-2.996578530178895,0.0,0.0,3.0,0.112956636,0.09723898,0.7898044,0.0,0.0
2017-12-06,2629.27001953125,2.3299999237060547,11.020000457763672,-0.011410565998426492,-1.103566361525965,-2.7360941573685515,0.0,0.0,1.0,0.02923992,0.0706648,0.9000953,0.0,0.0
